driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Cautious_0,11,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,11,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,11,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,11,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,11,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,11,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,12,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,12,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,12,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,12,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,12,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,12,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,12,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,12,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,12,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,12,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,12,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,12,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,13,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,13,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,13,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,13,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,13,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,13,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,13,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,13,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,13,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,13,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,13,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,13,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,14,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,14,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,14,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,14,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,14,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,14,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,14,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,14,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,14,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,14,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,14,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,14,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,15,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,15,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,15,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,15,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,15,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,15,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,15,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,15,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,15,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,15,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,15,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,15,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,16,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,16,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
